310368,申万菱信竞争优势混合,A,中高风险,80045188
310388,申万菱信消费增长混合,A,中高风险,80045188
310398,申万菱信沪深300价值指数A,F,高风险,80045188
310508,申万菱信稳益宝债券,1,中低风险,80045188
310518,申万菱信可转换债券,1,中低风险,80045188
320001,诺安平衡混合,A,中高风险,80049689
320003,诺安先锋混合,A,中等风险,80049689
288001,华夏经典配置混合,A,中高风险,80000222
270041,广发消费品精选混合,A,中高风险,80000248
005140,华夏睿磐泰荣混合A,A,中等风险,80000222
005141,华夏睿磐泰荣混合C,A,中等风险,80000222
005142,中融沪港深大消费主题A,A,中等风险,80329448
005143,中融沪港深大消费主题C,A,中等风险,80329448
004550,中科沃土沃祥,E,中低风险,80500769
004341,农银尖端科技混合,A,中等风险,80092233
002759,东兴安盈宝A,2,低风险,80114781
002760,东兴安盈宝B,2,低风险,80114781
002765,新华双利债券A,E,中低风险,80000249
002767,泰康宏泰回报混合,A,中等风险,80061674
002770,安信新回报混合A,A,中等风险,80163340
002743,泓德裕祥债券C,E,中低风险,80500770
002741,泓德裕泽一年定开债券C,E,中低风险,80500770
002766,新华双利债券C,E,中低风险,80000249
002740,泓德裕泽一年定开债券A,E,中低风险,80500770
002734,泓德裕荣纯债债券A,E,低风险,80500770
002735,泓德裕荣纯债债券C,E,低风险,80500770
002736,泓德裕和纯债债券A,E,低风险,80500770
002738,泓德裕康债券A,E,中低风险,80500770
002737,泓德裕和纯债债券C,E,低风险,80500770
002739,泓德裕康债券C,E,中低风险,80500770
002771,安信新回报混合C,A,中等风险,80163340
002732,长盛沪港深混合,A,中等风险,80000227
002804,华泰柏瑞量化对冲混合,A,中等风险,80055334
002808,泓德优势领航混合,A,中等风险,80500770
006259,汇添富红利增长混合A,A,中等风险,80053708
006260,汇添富红利增长混合C,A,中等风险,80053708
006246,华夏中小板ETF联接A,U,高风险,80000222
006242,宝盈盈润纯债债券,1,低风险,80000236
006220,工银上证50ETF联接A,S,中等风险,80064225
006221,工银上证50ETF联接C,S,中等风险,80064225
006223,交银创新成长混合,A,中等风险,80064562
006241,中融医疗健康混合C,A,中等风险,80329448
006230,鹏华研究驱动混合,A,中等风险,80000230
006240,中融医疗健康混合A,A,中等风险,80329448
006171,鹏扬淳利定开债券,1,中低风险,80520165
006102,浙商丰利增强债券,1,中低风险,80156777
009114,鹏扬景泓回报混合A,A,中等风险,80520165
009115,鹏扬景泓回报混合C,A,中等风险,80520165
009093,华泰柏瑞鸿利中短债A,1,中低风险,80055334
009094,华泰柏瑞鸿利中短债C,1,中低风险,80055334
009074,德邦惠利混合C,A,中等风险,80175511
011652,招商港股通核心精选股票C,U,高风险,80036782
011588,前海开源成份精选混合,A,中等风险,80280038
011597,汇添富多策略纯债E,1,中低风险,80053708
011601,前海开源公共卫生股票A,U,高风险,80280038
011602,前海开源公共卫生股票C,U,高风险,80280038
011143,创金合信新材料新能源股票C,U,高风险,80461121
050106,博时稳定价值债券A,E,中低风险,80000226
001994,华安年年红债券C,E,中低风险,80000228
001997,工银新趋势灵活配置混合C,A,中高风险,80064225
001998,工银新焦点灵活配置混合C,A,中等风险,80064225
002000,工银新生利混合,A,中等风险,80064225
002001,华夏回报混合A,A,中等风险,80000222
002004,工银新机遇混合C,A,中等风险,80064225
002005,工银新得利混合,A,中等风险,80064225
002006,工银新得益混合,A,中等风险,80064225
002011,华夏红利混合,A,中高风险,80000222
002015,南方荣光灵活配置混合A,A,中等风险,80000220
002017,招商瑞丰混合C,A,中高风险,80036782
001990,中欧数据挖掘混合,A,中等风险,80065113
001974,景顺量化新动力股票,U,高风险,80000251
001967,华宝转型升级混合,A,中高风险,80000250
001975,景顺长城环保优势股票,U,高风险,80000251
001983,中邮低碳经济混合,A,中等风险,80075936
001985,富国低碳新经济混合,A,中高风险,80000221
001986,前海开源人工智能主题混合,A,中等风险,80280038
003145,中融竞争优势股票,U,高风险,80329448
003147,大成动态量化配置混合,A,中等风险,80000225
003181,前海联合添利债券C,1,中低风险,80516201
003218,前海开源祥和债券A,E,中低风险,80280038
003219,前海开源祥和债券C,E,中低风险,80280038
003220,浙商惠利纯债,1,低风险,80156777
003210,博时智臻纯债债券,E,低风险,80000226
003230,创金合信医疗保健股票A,U,高风险,80461121
003231,创金合信医疗保健股票C,U,高风险,80461121
003232,创金合信金融地产股票A,U,高风险,80461121
003233,创金合信金融地产股票C,U,高风险,80461121
010004,景顺长城电子信息产业股票C,U,高风险,80000251
009878,平安低碳经济混合A,A,中等风险,80168726
009879,平安低碳经济混合C,A,中等风险,80168726
009853,中加优势企业混合A,A,中等风险,80372525
009849,安信稳健聚申一年持有混合,A,中等风险,80163340
009854,中加优势企业混合C,A,中等风险,80372525
004353,嘉实新添华定期混合,A,中等风险,80000223
004512,海富通沪深300指数增强C,F,中等风险,80000246
004513,海富通沪深300指数增强A,F,中等风险,80000246
004517,南方安康混合,A,中等风险,80000220
004521,安信工业4.0混合A,A,中等风险,80163340
004522,安信工业4.0混合C,A,中等风险,80163340
004355,嘉实丰和灵活配置混合,A,中等风险,80000223
004534,添富年年益定开混合A,A,中等风险,80053708
004535,添富年年益定开混合C,A,中等风险,80053708
004536,嘉实中小企业量化活力灵活配置混合,A,中等风险,80000223
004544,嘉实稳华纯债债券,1,低风险,80000223
004546,建信量化优享定期开放灵活配置混合,A,中等风险,80065990
004569,招商制造业混合C,A,中等风险,80036782
004357,南方智慧混合,A,中等风险,80000220
004617,建信鑫稳回报灵活配置混合A,A,中等风险,80065990
004618,建信鑫稳回报灵活配置混合C,A,中等风险,80065990
004614,鹏扬利泽债券A,E,中低风险,80520165
004640,华夏节能环保股票,U,高风险,80000222
004641,万家量化睿选混合,A,中等风险,80000240
000816,南方理财金货币ETFA,2,低风险,80000220
002325,南方日添益货币E,2,低风险,80000220
000330,汇添富现金宝货币,2,低风险,80053708
550010,信诚货币A,2,低风险,80066470
550011,信诚货币B,2,低风险,80066470
200003,长城货币A,2,低风险,80000239
200103,长城货币B,2,低风险,80000239
002324,南方日添益货币A,2,低风险,80000220
202301,南方现金增利货币A,2,低风险,80000220
202302,南方现金增利货币B,2,低风险,80000220
202307,南方收益宝货币A,2,低风险,80000220
202308,南方收益宝货币B,2,低风险,80000220
000203,国富日日收益货币A,2,低风险,80044515
270044,广发双债添利债券A级,E,低风险,80000248
270045,广发双债添利债券C级,E,低风险,80000248
270046,广发理财30天债券A,E,低风险,80000248
270048,广发纯债债券A级,E,低风险,80000248
270049,广发纯债债券C级,E,低风险,80000248
270050,广发新经济混合,A,中高风险,80000248
288101,华夏货币A,2,低风险,80000222
288102,华夏稳定双利债券C,E,中低风险,80000222
288002,华夏收入混合,A,中高风险,80000222
320002,诺安货币,2,低风险,80049689
320004,诺安优化债券,A,中低风险,80049689
002811,博时裕顺纯债债券,E,低风险,80000226
002813,博时颐泰混合A,A,中等风险,80000226
002801,泓德泓信混合,A,中等风险,80500770
002814,博时颐泰混合C,A,中等风险,80000226
002817,招商招恒纯债A,1,低风险,80036782
002818,招商招恒纯债C,1,低风险,80036782
002819,招商丰美混合A,A,中等风险,80036782
002820,招商丰美混合C,A,中等风险,80036782
002823,招商盛达混合A,A,中等风险,80036782
002824,招商盛达混合C,A,中等风险,80036782
002797,景顺景盈双利C,E,中低风险,80000251
002775,博时景兴纯债债券,E,低风险,80000226
002776,招商安荣保本混合A,A,中等风险,80036782
002778,前海联合新思路混合A,A,中等风险,80516201
002777,招商安荣保本混合C,A,中等风险,80036782
002779,前海联合新思路混合C,A,中等风险,80516201
002780,前海联合泓鑫混合A,A,中等风险,80516201
002796,景顺景盈双利A,E,中低风险,80000251
002785,中融融裕双利债券A,E,中低风险,80329448
002789,长盛同享灵活配置混合A,A,中等风险,80000227
002790,长盛同享灵活配置混合C,A,中等风险,80000227
002792,景顺顺益回报混合A,A,中等风险,80000251
002793,景顺顺益回报混合C,A,中等风险,80000251
002794,天弘永利债券E,E,中低风险,80041198
002830,浙商惠丰定开债,1,中低风险,80156777
006106,景顺长城量化港股通,U,高风险,80000251
006098,华宝券商ETF联接,S,高风险,80000250
006113,汇添富创新医药混合,A,中等风险,80053708
006097,平安高等级债A,1,中低风险,80168726
006123,中融高股息混合A,A,中等风险,80329448
006076,创金合信恒利超短债债券A,1,中低风险,80461121
006077,创金合信恒利超短债债券C,1,中低风险,80461121
006080,海富通电子信息传媒产业股票C,U,高风险,80000246
006081,海富通电子信息传媒产业股票A,U,高风险,80000246
006085,万家新机遇价值驱动混合C,A,中等风险,80000240
006090,前海开源鼎康债券A,E,中低风险,80280038
006091,前海开源鼎康债券C,E,中低风险,80280038
006124,中融高股息混合C,A,中等风险,80329448
006170,工银瑞福纯债债券C,E,低风险,80064225
010770,天弘中证农业主题指数C,F,高风险,80041198
010771,天弘国证消费100指数增强A,F,高风险,80041198
010772,天弘国证消费100指数增强C,F,高风险,80041198
010784,德邦沪港深龙头混合C,A,中等风险,80175511
010783,德邦沪港深龙头混合A,A,中等风险,80175511
010768,建信利率债策略纯债债券C,1,低风险,80065990
010870,汇添富稳健鑫添益六个月持有期混合型证券,A,中等风险,80053708
010849,易方达竞争优势企业混合C,A,中等风险,80000229
003187,嘉实安益混合,A,中等风险,80000223
003189,汇添富保鑫灵活配置混合,A,中等风险,80053708
003190,创金合信消费主题股票A,U,中等风险,80461121
003191,创金合信消费主题股票C,U,中等风险,80461121
003208,东兴量化多策略混合,A,中等风险,80114781
003199,长盛盛琪一年债券A,E,中低风险,80000227
003200,长盛盛琪一年债券C,E,中低风险,80000227
003207,博时富发纯债债券,E,低风险,80000226
003378,泰康策略优选混合,A,中等风险,80061674
003545,东兴兴利债券,A,中低风险,80114781
003549,浙商惠裕纯债,1,低风险,80156777
003547,鹏华丰禄债券,1,中低风险,80000230
003566,博时臻选纯债债券,E,低风险,80000226
003567,华夏行业景气混合,A,中等风险,80000222
001963,中欧天禧债券,E,低风险,80065113
002066,景顺长城景盛双息债券C,E,中低风险,80000251
002065,景顺长城景盛双息债券A,E,中低风险,80000251
002076,浙商中证500增强A,F,高风险,80156777
002077,浙商日添利货币A,2,低风险,80156777
002021,华夏回报二号混合,A,中等风险,80000222
002031,华夏策略混合,A,中高风险,80000222
009175,浙商中债1-5年政金债A,1,中低风险,80156777
009176,浙商中债1-5年政金债C,1,中低风险,80156777
009141,泰达宏利价值长青混合A,A,中等风险,80000238
009142,泰达宏利价值长青混合C,A,中等风险,80000238
009147,建信新能源行业股票,U,高风险,80065990
004615,鹏扬利泽债券C,E,中低风险,80520165
004602,前海开源润和定开债券A,E,中低风险,80280038
004586,鹏扬汇利债券C,E,中低风险,80520165
004585,鹏扬汇利债券A,E,中低风险,80520165
004596,中科沃土沃安债券,E,中低风险,80500769
004603,前海开源润和定开债券C,E,中低风险,80280038
004340,泰康兴泰回报沪港深混合,A,中等风险,80061674
004335,华宝新飞跃混合,A,中等风险,80000250
004606,上投优选多因子股票,U,高风险,80050229
004356,嘉实6个月理财债E,1,中低风险,80000223
004333,金鹰元盛债券E,E,中低风险,80000245
004359,创金合信量化核心混合A,A,中等风险,80461121
004397,长盛信息安全量化混合,A,中等风险,80000227
004393,安信合作创新混合,A,中等风险,80163340
004450,嘉实前沿科技沪港深股票,U,高风险,80000223
002639,天弘价值精选灵活配置混合,A,中等风险,80041198
002628,招商安博保本混合A,A,中等风险,80036782
002629,招商安博保本混合C,A,中等风险,80036782
002654,上投策略精选混合,A,中等风险,80050229
002602,易方达丰惠混合,A,中等风险,80000229
002603,工银纯债半年定开债券,E,中低风险,80064225
002604,华夏新起点混合,A,中等风险,80000222
002610,博时黄金ETF联接A,F,高风险,80000226
002611,博时黄金ETF联接C,F,高风险,80000226
002621,中欧消费主题股票A,U,高风险,80065113
002653,泰康沪港深精选混合,A,中等风险,80061674
002656,南方创业板ETF联接A,U,高风险,80000220
002247,前海联合海盈货币A,2,低风险,80516201
004120,国富安享货币,2,低风险,80044515
002620,中邮新蓝筹混合,A,中等风险,80075936
000009,易方达天天理财货币A,2,低风险,80000229
000366,汇添富通货币A,2,低风险,80053708
009697,华夏成长精选6个月定开混合A,A,中等风险,80000222
009698,华夏成长精选6个月定开混合C,A,中等风险,80000222
009683,汇添富创新增长一年定开混合A,A,中等风险,80053708
009684,汇添富创新增长一年定开混合C,A,中等风险,80053708
320005,诺安价值混合,A,中等风险,80049689
320006,诺安灵活配置混合,A,中高风险,80049689
320015,诺安保本混合,A,中等风险,80049689
320007,诺安成长混合,A,中高风险,80049689
320008,诺安增利债券A,E,中低风险,80049689
320009,诺安增利债券B,E,中低风险,80049689
320010,诺安中证100指数,F,高风险,80049689
320011,诺安中小盘精选混合,A,中高风险,80049689
320012,诺安主题精选混合,A,中高风险,80049689
320014,诺安上证新兴产业ETF联接,F,高风险,80049689
320016,诺安多策略混合,A,中高风险,80049689
320018,诺安新动力混合,A,中高风险,80049689
320019,诺安货币B,2,低风险,80049689
320020,诺安策略精选股票,U,高风险,80049689
320021,诺安双利债券发起,E,中低风险,80049689
320022,诺安研究精选股票,U,高风险,80049689
200006,长城消费混合,A,中高风险,80000239
531017,建信双息红利债券C,1,中低风险,80065990
530020,建信转债增强债券A,1,中低风险,80065990
530021,建信纯债A,1,低风险,80065990
530028,建信短债债券C,1,低风险,80065990
530029,建信荣元一年定期开放债券,1,低风险,80065990
530030,建信周盈理财债券A,1,中低风险,80065990
531008,建信稳定增利债券A,1,中低风险,80065990
531009,建信收益增强债券C,1,中低风险,80065990
531020,建信转债增强债券C,1,中低风险,80065990
530018,建信深证100指数,F,高风险,80065990
531021,建信纯债C,1,低风险,80065990
531028,建信短债债券A,1,低风险,80065990
531030,建信周盈理财债券B,1,低风险,80065990
006162,财通资管积极收益债券E,E,中低风险,80505426
006157,财通量化核心优选混合,A,中等风险,80161341
006169,工银瑞福纯债债券A,E,低风险,80064225
006148,宝盈融源可转债债券C,1,中低风险,80000236
006150,招商添利两年定开债,1,中低风险,80036782
006147,宝盈融源可转债债券A,1,中低风险,80000236
006145,前海开源鼎欣债券A,1,中低风险,80280038
006146,前海开源鼎欣债券C,E,中低风险,80280038
005865,浦银量化多策略A,A,中等风险,80091787
010874,泰康品质生活混合A,A,中等风险,80061674
010875,泰康品质生活混合C,A,中等风险,80061674
010826,大成产业趋势混合A,A,中等风险,80000225
010827,大成产业趋势混合C,A,中等风险,80000225
010841,华宝红利精选混合C,A,中等风险,80000250
010769,天弘中证农业主题指数A,F,高风险,80041198
010767,建信利率债策略纯债债券A,1,低风险,80065990
010885,长盛优势企业混合A,A,中等风险,80000227
010683,中融景颐6个月持有混合A,A,中低风险,80329448
010684,中融景颐6个月持有混合C,A,中等风险,80329448
010687,工银文体产业股票C,U,高风险,80064225
010842,华宝科技先锋混合C,A,中等风险,80000250
003511,长盛可转债C,E,中低风险,80000227
003512,申万菱信安鑫优选混合C,A,中等风险,80045188
003513,中邮消费升级混合,A,中等风险,80075936
003516,国泰融安多策略灵活配置混合,A,中等风险,80000224
003580,泰康沪港深价值优选混合,A,中等风险,80061674
003618,招商招旺纯债A,1,中低风险,80036782
003619,招商招旺纯债C,1,中低风险,80036782
003624,创金合信资源主题精选股票A,U,高风险,80461121
003625,创金合信资源主题精选股票C,U,高风险,80461121
003610,南方荣安定期开放混合A,A,中等风险,80000220
003634,嘉实农业产业股票,U,高风险,80000223
003637,安信永鑫增强债券A,E,中低风险,80163340
003638,安信永鑫增强债券C,E,中低风险,80163340
009073,德邦惠利混合A,A,中等风险,80175511
009010,华夏兴阳一年持有混合,A,中等风险,80000222
009011,华夏睿阳一年持有混合,A,中等风险,80000222
009012,平安创业板ETF联接A,S,高风险,80168726
009013,平安创业板ETF联接C,S,高风险,80168726
009005,创金合信鑫祺混合A,A,中等风险,80461121
009006,创金合信鑫祺混合C,A,中等风险,80461121
008983,财通科技创新混合A,A,中等风险,80161341
008984,财通科技创新混合C,A,中等风险,80161341
008988,大成科技创新混合A,A,中等风险,80000225
008989,大成科技创新混合C,A,中等风险,80000225
008993,汇添富多策略纯债A,1,低风险,80053708
008994,汇添富多策略纯债C,1,低风险,80053708
001859,大摩增值18个月开放债券A,E,中低风险,80036797
001885,中欧新蓝筹混合E,A,中高风险,80065113
001886,中欧行业成长混合(LOF)E,A,中高风险,80065113
001887,中欧价值智选混合E,A,中高风险,80065113
001888,中欧盛世成长混合(LOF)E,A,中高风险,80065113
001889,中欧增强回报债券(LOF)E,E,中低风险,80065113
001890,中欧精选定期开放混合E,A,中高风险,80065113
001891,中欧成长优选混合E,A,中高风险,80065113
001894,泰达宏利活期友货币A,2,低风险,80000238
001892,长盛新兴成长混合,A,中高风险,80000227
001883,中欧新动力混合(LOF)E,A,中高风险,80065113
001897,九泰久盛量化先锋混合,A,中高风险,80461118
001895,泰达宏利活期友货币B,2,低风险,80000238
001898,易方达大健康混合,A,中等风险,80000229
001900,诺安精选价值混合,A,中等风险,80049689
001901,前海开源沪港深隆鑫混合A,A,中等风险,80280038
001902,前海开源沪港深隆鑫混合C,A,中等风险,80280038
001884,中欧互通精选混合E,A,中等风险,80065113
001882,中欧价值发现混合E,A,中等风险,80065113
001905,华安安益灵活配置混合,A,中等风险,80000228
001868,招商产业债C,E,中低风险,80036782
001860,大摩增值18个月开放债券C,E,中低风险,80036797
001864,中海魅力长三角混合,A,中等风险,80046614
001865,前海开源事件驱动混合C,A,中高风险,80280038
001869,招商制造业混合,A,中高风险,80036782
001881,中欧新趋势混合(LOF)E,A,中高风险,80065113
001870,前海开源货币A,2,低风险,80280038
001871,前海开源货币B,2,低风险,80280038
009900,易方达磐固六个月持有混合A,A,中等风险,80000229
009901,易方达磐固六个月持有混合C,A,中等风险,80000229
010154,中加中证500指数增强C,F,高风险,80372525
010168,天弘安利短债A,A,中低风险,80041198
010169,天弘安利短债C,A,中低风险,80041198
010153,中加中证500指数增强A,F,高风险,80372525
010135,泰达宏利高研发创新6个月持有混合A,A,中等风险,80000238
010136,泰达宏利高研发创新6个月持有混合C,A,中等风险,80000238
004391,平安转型创新混合C,A,中等风险,80168726
004453,前海开源盈鑫混合A,A,中等风险,80280038
004454,前海开源盈鑫混合C,A,中等风险,80280038
004423,华商研究精选混合,A,中等风险,80053204
004407,招商上证消费80ETF联接C,S,高风险,80036782
004409,招商深证TMT50ETF联接C,F,高风险,80036782
004410,招商央视50指数C,U,高风险,80036782
004413,建信民丰回报定期开放混合,A,中等风险,80065990
004424,汇添富文体娱乐混合,A,中等风险,80053708
004427,交银增利增强债券A,E,中低风险,80064562
004428,交利增利增强债券C,E,中低风险,80064562
004360,创金合信量化核心混合C,A,中等风险,80461121
004361,上投安通回报A,A,中等风险,80050229
004362,上投安通回报C,A,中等风险,80050229
004486,嘉实稳怡债券,1,中低风险,80000223
004488,嘉实富时中国A50ETF联接A	,S,高风险,80000223
009263,华宝红利精选混合,A,中等风险,80000250
009733,创金合信港股通大消费精选股票A,U,高风险,80461121
009194,泰达宏利中证绩优指数A,F,高风险,80000238
009259,安信信用主体50债券指数,F,中低风险,80163340
009715,汇添富策略增长两年封闭混合,A,中等风险,80053708
530019,建信社会责任股票,U,中高风险,80065990
530017,建信双息红利债券A,1,中低风险,80065990
530003,建信优选成长股票,U,中高风险,80065990
530001,建信恒久价值股票,U,中高风险,80065990
530005,建信优化配置混合,A,中高风险,80065990
530016,建信恒稳混合,A,中高风险,80065990
530006,建信精选股票,U,中高风险,80065990
530009,建信收益增强债券A,1,中低风险,80065990
530008,建信稳定增利债券C,1,中低风险,80065990
530010,建信责任联接指数,F,高风险,80065990
530011,建信内生动力股票,U,中高风险,80065990
530012,建信积极配置混合,A,中等风险,80065990
530014,建信双周理财A,9,低风险,80065990
530015,建信深证基本面60ETF联接A,F,高风险,80065990
007210,华商瑞丰短债C,1,中低风险,80053204
007187,华夏中债3-5年政金债指数C,1,中低风险,80000222
007178,浙商中华预期高股息指数A,F,高风险,80156777
007186,华夏中债3-5年政金债指数A,1,中低风险,80000222
007191,富国中证价值ETF联接C,U,高风险,80000221
002697,中欧消费主题股票C,U,高风险,80065113
002690,前海开源恒泽混合A,A,中等风险,80280038
002691,前海开源恒泽混合C,A,中等风险,80280038
002692,富国创新科技混合,A,中等风险,80000221
002698,博时裕利纯债债券,E,低风险,80000226
002703,长城久源灵活配置混合,A,中等风险,80000239
002704,德邦锐兴债券A,E,中低风险,80175511
002705,德邦锐兴债券C,E,中低风险,80175511
002707,大摩科技领先混合,A,中等风险,80036797
002708,大摩健康产业混合,A,中等风险,80036797
002657,招商安裕保本混合A,A,中等风险,80036782
002682,金鹰元和混合C,A,中等风险,80000245
002666,前海开源沪港深创新成长混合A,A,中等风险,80280038
002658,招商安裕保本混合C,A,中等风险,80036782
002662,前海开源沪港深大消费主题混合A,A,中高风险,80280038
002663,前海开源沪港深大消费主题混合C,A,中高风险,80280038
002667,前海开源沪港深创新成长混合C,A,中等风险,80280038
002681,金鹰元和混合A,A,中等风险,80000245
002669,华商万众创新混合,A,中等风险,80053204
010697,中融行业先锋6个月持有混合A,A,中等风险,80329448
010698,中融行业先锋6个月持有混合C,A,中等风险,80329448
010677,工银传媒指数C,U,高风险,80064225
003646,创金合信中证1000指数增强A,F,高风险,80461121
003611,南方荣安定期开放混合C,A,中等风险,80000220
003647,创金合信中证1000指数增强C,F,高风险,80461121
003607,博时富益纯债债券,E,低风险,80000226
003581,新疆联合国民健康混合A,A,中等风险,80516201
003586,先锋精一混合A,A,中等风险,80540277
003587,先锋精一混合C,A,中等风险,80540277
003593,国泰景气行业灵活配置混合,A,中等风险,80000224
003598,华商润丰灵活A,A,中等风险,80053204
003601,申万菱信安鑫精选混合A,A,中等风险,80045188
003602,申万菱信安鑫精选混合C,A,中等风险,80045188
003510,长盛可转债A,E,中低风险,80000227
003413,华泰柏瑞新经济沪港深混合,A,中等风险,80055334
003416,招商财经大数据股票,U,高风险,80036782
008999,景顺长城景颐嘉利6个月债券A,1,中低风险,80000251
009000,景顺长城景颐嘉利6个月债券C,1,中低风险,80000251
009072,德邦安鑫混合C,A,中等风险,80175511
009052,易方达中证红利ETF联接C,S,高风险,80000229
009062,财通智慧成长混合A,A,中等风险,80161341
009063,财通智慧成长混合C,A,中等风险,80161341
009067,国泰新能源汽车ETF发起式联接A,S,高风险,80000224
009068,国泰新能源汽车ETF发起式联接C,S,高风险,80000224
009071,德邦安鑫混合A,A,中等风险,80175511
009070,大成睿鑫股票C,U,高风险,80000225
009069,大成睿鑫股票A,U,高风险,80000225
009051,易方达中证红利ETF联接A,S,高风险,80000229
009031,工银聚和一年定开混合A,A,中等风险,80064225
009032,工银聚和一年定开混合C,A,中等风险,80064225
009033,建信上海金ETF联接基金A,S,高风险,80065990
009034,建信上海金ETF联接基金C,S,高风险,80065990
009048,浦银安盛科技创新优选三年封闭运作混合,A,中等风险,80091787
001874,前海开源沪港深价值精选混合,A,中等风险,80280038
001875,前海开源沪港深优势精选混合,A,中等风险,80280038
001877,宝盈国家安全股票,U,高风险,80000236
001878,嘉实沪港深精选股票,U,高风险,80000223
001879,长城创业板指数增强A,F,高风险,80000239
001880,长城中国智造混合,A,中等风险,80000239
001947,上投安鑫回报混合A,A,中等风险,80050229
001938,中欧时代先锋股票,U,高风险,80065113
001940,农银现代农业加混合,A,中等风险,80092233
001942,前海开源沪港深汇鑫混合A,A,中等风险,80280038
001943,前海开源沪港深汇鑫混合C,A,中等风险,80280038
001933,华商新兴活力混合,A,中等风险,80053204
001951,金鹰改革红利混合,A,中高风险,80000245
001955,中欧养老混合,A,中等风险,80065113
001959,华商乐享互联混合,A,中等风险,80053204
001910,泰康新机遇混合,A,中等风险,80061674
001911,博时裕恒纯债债券,E,低风险,80000226
001915,宝盈医疗健康股票,U,高风险,80000236
001917,招商量化精选股票,U,高风险,80036782
009265,易方达消费精选股票,U,高风险,80000229
009182,浙商智多兴稳健一年持有期混合C,A,中等风险,80156777
009181,浙商智多兴稳健一年持有期混合A,A,中等风险,80156777
009653,大成丰享回报混合A,A,中等风险,80000225
004390,平安转型创新混合A,A,中等风险,80168726
004477,嘉实沪港深回报混合,A,中等风险,80000223
004475,华泰柏瑞富利混合,A,中等风险,80055334
004476,景顺沪港深领先科技股票,U,高风险,80000251
004859,泰康年年红纯债一年债券,1,低风险,80061674
004789,富荣沪深300指数增强C,F,高风险,80512737
004783,中融量化智选混合C,A,中等风险,80329448
004784,招商稳健优选股票,U,高风险,80036782
007225,浙商惠泉3个月定开债券C,1,中低风险,80156777
007226,海富通中短债债券C,1,中低风险,80000246
007227,海富通中短债债券A,1,中低风险,80000246
007240,申万菱信安泰瑞利中短债债券C,1,中低风险,80045188
007245,安信鑫日享中短债A,1,中低风险,80163340
007246,安信鑫日享中短债C,1,中低风险,80163340
010201,农银智增定开混合,A,中等风险,80092233
010202,天弘中证科技100指数增强A,F,高风险,80041198
010203,天弘中证科技100指数增强C,F,高风险,80041198
010198,易方达竞争优势企业混合A,A,中等风险,80000229
010176,中加新兴消费混合A,A,中等风险,80372525
010177,中加新兴消费混合C,A,中等风险,80372525
002832,工银恒享纯债债券,1,中低风险,80064225
003029,安信新优选混合C,A,中高风险,80163340
003023,博时景发纯债债券,E,低风险,80000226
003026,安信新价值混合A,A,中等风险,80163340
003027,安信新价值混合C,A,中等风险,80163340
003028,安信新优选混合A,A,中高风险,80163340
003030,安信新目标混合A,A,中等风险,80163340
003031,安信新目标混合C,A,中等风险,80163340
002991,嘉实稳鑫纯债债券,1,低风险,80000223
002986,泰康丰盈债券,1,中低风险,80061674
002994,招商招裕纯债A,1,低风险,80036782
003010,中融盈泽债券C,E,中低风险,80329448
002995,招商招裕纯债C,1,低风险,80036782
010886,长盛优势企业混合C,A,中等风险,80000227
011142,创金合信新材料新能源股票A,U,高风险,80461121
550004,信诚三得债券A,E,中低风险,80066470
550001,信诚四季红混合,A,中高风险,80066470
550002,信诚精萃成长混合,A,中高风险,80066470
550005,信诚三得债券B,E,中低风险,80066470
550003,信诚盛世蓝筹混合,A,中高风险,80066470
550008,信诚优胜精选混合,A,中高风险,80066470
550009,信诚中小盘混合,A,中高风险,80066470
550012,信诚7日盈债券A,E,低风险,80066470
550013,信诚7日盈债券B,E,低风险,80066470
550015,信诚至远A,A,中等风险,80066470
550016,信诚至远C,A,中等风险,80066470
550018,信诚优质纯债债券A,E,低风险,80066470
550019,信诚优质纯债债券B,E,低风险,80066470
519766,交银施罗德荣鑫混合,A,中等风险,80064562
519767,交银科技创新混合,A,中等风险,80064562
519772,交银新生活力混合,A,中等风险,80064562
003432,信诚至瑞混合A,A,中等风险,80066470
003433,信诚至瑞混合C,A,中等风险,80066470
003434,博时鑫泽混合A,A,中等风险,80000226
003438,招商招怡纯债A,1,低风险,80036782
003395,安信尊享纯债,E,低风险,80163340
003401,工银可转债债券,1,中低风险,80064225
003402,安信活期宝,2,低风险,80163340
003403,华商瑞丰短债A,1,中低风险,80053204
003435,博时鑫泽混合C,A,中等风险,80000226
003439,招商招怡纯债C,1,低风险,80036782
003503,金鹰鑫瑞混合C,A,中等风险,80000245
003493,申万菱信安鑫优选混合A,A,中等风险,80045188
003484,金鹰鑫益混合A,A,中等风险,80000245
003485,金鹰鑫益混合C,A,中等风险,80000245
008507,交银内核驱动混合,A,中等风险,80064562
008511,宝盈鸿盛债券A,1,中低风险,80000236
008512,宝盈鸿盛债券C,1,中低风险,80000236
008515,国富基本面优选混合,A,中等风险,80044515
008504,国泰信用互利债券C,1,中低风险,80000224
008523,安信丰泽39个月定开债券,1,中低风险,80163340
008525,华泰柏瑞锦瑞债券C,1,中低风险,80055334
001922,国泰多策略收益混合,A,中等风险,80000224
001924,华夏国企改革混合,A,中高风险,80000222
001927,华夏消费升级混合A,A,中高风险,80000222
001928,华夏消费升级混合C,A,中高风险,80000222
001616,嘉实环保低碳股票,U,高风险,80000223
