000001,华夏成长混合,中等风险,80000222
000003,中海可转换债券A,中低风险,80046614
000004,中海可转换债券C,中低风险,80046614
000005,嘉实增强信用定期债券,中低风险,80000223
000007,鹏华国企债债券,中低风险,80000230
000008,嘉实中证500ETF联接,高风险,80000223
000009,易方达天天理财货币A,低风险,80000229
000010,易方达天天理财货币B,低风险,80000229
000011,华夏大盘精选混合,中高风险,80000222
000014,华夏聚利债券,中低风险,80000222
000015,华夏纯债债券A,低风险,80000222
000016,华夏纯债债券C,低风险,80000222
000017,财通可持续混合,中高风险,80161341
000020,景顺长城品质投资混合,中高风险,80000251
000021,华夏优势增长混合,中高风险,80000222
000022,南方中票指数债券A,中低风险,80000220
000023,南方中票指数债券C,中低风险,80000220
000024,大摩双利增强A,中低风险,80036797
000025,大摩双利增强C,中低风险,80036797
000026,泰达信用合利债券A,中低风险,80000238
000027,泰达信用合利债券B,中低风险,80000238
000029,富国宏观策略混合,中高风险,80000221
000030,长城久利混合,中等风险,80000239
000031,华夏复兴混合,中高风险,80000222
000032,易方达信用债债券A,中低风险,80000229
000033,易方达信用债债券C,中低风险,80000229
000039,农银高增长混合,中高风险,80092233
000042,中证财通可持续发展100指数,高风险,80161341
000041,华夏全球股票（QDII）,高风险,80000222
000043,嘉实美国大盘(QDII)人民币,高风险,80000223
000044,嘉实美国成长,高风险,80000223
000045,工银产业债券A,中低风险,80064225
000046,工银产业债券B,中低风险,80064225
000047,华夏双债债券A,中低风险,80000222
000048,华夏双债债券C,中低风险,80000222
000050,长盛纯债债券A,低风险,80000227
000051,华夏沪深300ETF联接A,高风险,80000222
000052,长盛纯债债券C,低风险,80000227
000053,鹏华永诚一年定期开放债券,中低风险,80000230
000056,建信消费升级混合,中高风险,80065990
000063,长盛电子信息主题混合,中高风险,80000227
000064,大摩华鑫纯债增利债券,中低风险,80036797
000065,国富焦点驱动混合,中高风险,80044515
000066,诺安鸿鑫混合,中等风险,80049689
000061,华夏盛世混合,中高风险,80000222
000071,华夏恒生ETF联接,高风险,80000222
000072,华安稳健回报混合,中等风险,80000228
000073,上投成长动力混合,中高风险,80050229
000074,工银信用纯债一年定开债券A,低风险,80064225
000077,工银信用纯债一年定开债券C,低风险,80064225
000078,工银信用纯债二年定开债券A,低风险,80064225
000079,工银信用纯债二年定开债券C,低风险,80064225
000082,嘉实研究阿尔法股票,高风险,80000223
000083,汇添富消费行业混合,中高风险,80053708
000084,博时安盈债券A,中低风险,80000226
000085,博时安盈债券C,中低风险,80000226
000086,南方稳利1年定期开放债券A,中低风险,80000220
000087,嘉实中期国债ETF联接A	,中低风险,80000223
000088,嘉实中证金边中期国债交易型开放式指数证券,中低风险,80000223
000092,信诚新双盈分级债券A,中低风险,80066470
000093,信诚新双盈分级债券B,中低风险,80066470
000103,国泰中国企业境外高收益债券(QDII),中等风险,80000224
000105,建信安心回报债券A,中低风险,80065990
000107,富国信用增强债券A,中低风险,80000221
000106,建信安心回报债券C,中低风险,80065990
000109,富国信用增强债券C,中低风险,80000221
000110,金鹰元安混合A,中等风险,80000245
000112,易方达纯债1年定开债券C,低风险,80000229
000111,易方达纯债1年定开债券A,低风险,80000229
000113,嘉实如意宝定期债券A,中低风险,80000223
000115,嘉实如意宝定期债券C,中低风险,80000223
000116,嘉实丰益纯债定期债券,低风险,80000223
000117,广发轮动配置混合,中高风险,80000248
000118,广发聚鑫债券A,中低风险,80000248
000119,广发聚鑫债券C,中低风险,80000248
000121,华夏永福混合A,中等风险,80000222
000122,汇添富实业债A,中低风险,80053708
000123,汇添富实业债C,中低风险,80053708
000125,上投天颐年丰混合,中等风险,80050229
000126,招商安润混合,中等风险,80036782
000127,农银行业领先混合,中高风险,80092233
000128,大成景安短融债券A,中低风险,80000225
000129,大成景安短融债券B,中低风险,80000225
000130,大成景兴信用债债券A,中低风险,80000225
000131,大成景兴信用债债券C,中低风险,80000225
000124,华宝兴业服务混合,中高风险,80000250
000139,富国国有企业债债券,中低风险,80000221
000141,富国国有企业债债券C,中低风险,80000221
000147,易方达高等级信用债债券A,中低风险,80000229
000148,易方达高等级信用债债券C,中低风险,80000229
000149,华安双债添利债券A,中低风险,80000228
000150,华安双债添利债券C,中低风险,80000228
000151,诺安信用债一年定期开放债券,中低风险,80049689
000153,大成景旭纯债债券C,低风险,80000225
000152,大成景旭纯债债券A,低风险,80000225
000166,中海策略精选混合,中等风险,80046614
000167,广发聚优灵活配置混合,中高风险,80000248
000169,泰达宏利收益债券A,中低风险,80000238
000170,泰达宏利收益债券B,中低风险,80000238
000172,华泰柏瑞量化增强混合,中高风险,80055334
000173,汇添富美丽30混合,中高风险,80053708
000174,汇添富高息债债券A,中低风险,80053708
000175,汇添富高息债债券C,中低风险,80053708
000176,嘉实沪深300指数研究增强	,高风险,80000223
000177,嘉实丰益信用定期债券,中低风险,80000223
000179,广发美国房地产指数QDII,高风险,80000248
000178,博时灵活配置混合A,中高风险,80000226
000181,景顺长城四季金利债券A,中低风险,80000251
000182,景顺长城四季金利债券C,中低风险,80000251
000183,嘉实丰益策略定期债券,中低风险,80000223
000184,工银添福债券A,中低风险,80064225
000185,工银添福债券B,中低风险,80064225
000186,华泰柏瑞季季红债券,中低风险,80055334
000187,华泰柏瑞丰盛纯债A,低风险,80055334
000188,华泰柏瑞丰盛纯债C,低风险,80055334
000189,易方达丰华债券A,中低风险,80000229
000191,富国信用债债券,中低风险,80000221
000193,国泰美国房地产开发股票(QDII),高风险,80000224
000192,富国信用债债券C,中低风险,80000221
000195,工银成长收益混合A,中等风险,80064225
000196,工银成长收益混合B,中等风险,80064225
000197,富国目标收益一年期债券,低风险,80000221
000199,国泰策略收益灵活配置混合,中等风险,80000224
000200,博时岁岁增利一年定期开放债券,中低风险,80000226
000201,诺安泰鑫一年定期开放债券,中低风险,80049689
000203,国富日日收益货币A,低风险,80044515
000202,富国目标收益两年期债券,低风险,80000221
000205,易方达投资级信用债债券A,中低风险,80000229
000206,易方达投资级信用债债券C,中低风险,80000229
000207,建信双债增强债券A,中低风险,80065990
000208,建信双债增强债券C,中低风险,80065990
000209,信诚新兴产业混合,中高风险,80066470
000214,广发成长优选混合,中高风险,80000248
000215,广发趋势优选灵活配置混合,中高风险,80000248
000217,华安黄金易(ETF联接)C,中等风险,80000228
000218,国泰黄金ETF联接A,高风险,80000224
000216,华安黄金易(ETF联接)A,中等风险,80000228
000221,汇添富年年利债券A,中低风险,80053708
000220,富国医疗保健行业混合,中高风险,80000221
000219,博时裕益混合,中高风险,80000226
000222,汇添富年年利债券C,中低风险,80053708
000226,长盛年年收益定期债券C,中低风险,80000227
000227,华安年年红债券A,中低风险,80000228
000235,诺安稳固收益一年定期开放债券,中低风险,80049689
000236,工银月月薪定期支付债券A,中低风险,80064225
000225,长盛年年收益定期债券A,中低风险,80000227
000240,华安年年盈定期开放债券C,中低风险,80000228
000239,华安年年盈定期开放债券A,中低风险,80000228
000241,宝盈核心优势混合C,中高风险,80000236
000242,景顺长城策略精选灵活配置,中高风险,80000251
000244,天弘稳利定期开放债券A,中低风险,80041198
000245,天弘稳利定期开放债券B,中低风险,80041198
000246,博时月月薪定期支付债券,中低风险,80000226
000248,汇添富中证消费联接指数,高风险,80053708
000251,工银金融地产混合,中高风险,80064225
000252,景顺长城景兴信用纯债A,低风险,80000251
000253,景顺长城景兴信用纯债C,低风险,80000251
000256,上投红利回报混合,中等风险,80050229
000254,长城增强收益债券A,中低风险,80000239
000255,长城增强收益债券C,中低风险,80000239
000257,上投岁岁盈定开债A,中低风险,80050229
000258,上投岁岁盈定开债B,中低风险,80050229
000259,农银区间收益混合,中高风险,80092233
000260,信诚季季定期支付债券,中低风险,80066470
000263,工银信息产业混合,中高风险,80064225
000265,易方达恒久1年定期债券A,中低风险,80000229
000267,广发集利1年定期开放债券A,中低风险,80000248
000266,易方达恒久1年定期债券C,中低风险,80000229
000268,广发集利1年定期开放债券C,中低风险,80000248
000269,嘉实合润双债两年期定期债券	,中低风险,80000223
000270,建信灵活配置混合,中等风险,80065990
000272,中邮定期开放债券C,中低风险,80075936
000271,中邮定期开放债券A,中低风险,80075936
000264,博时内需增长混合,中高风险,80000226
000277,博时双月薪定期支付债券,中低风险,80000226
000279,华商红利优选混合,中高风险,80053204
000280,博时双债增强债券A,中低风险,80000226
000281,博时双债增强债券C,中低风险,80000226
000290,鹏华全球高收益债QDII,中等风险,80000230
000294,华安生态优先股票,中高风险,80000228
000297,鹏华可转债,中低风险,80000230
000298,中海纯债A,低风险,80046614
000299,中海纯债C,低风险,80046614
000300,德邦德利货币A,低风险,80175511
000301,德邦德利货币B,低风险,80175511
000302,国泰淘金互联网债券,中低风险,80000224
000304,长盛双月红定期债券C,中低风险,80000227
000303,长盛双月红定期债券A,中低风险,80000227
000307,易方达黄金ETF联接A类,中等风险,80000229
000308,建信创新中国混合,中高风险,80065990
000309,大摩品质生活股票,高风险,80036797
000310,安信永利信用债券A,中低风险,80163340
000311,景顺长城沪深300增强,高风险,80000251
000312,华安沪深300增强A,高风险,80000228
000313,华安沪深300增强C,高风险,80000228
000314,招商瑞丰灵活配置混合,中高风险,80036782
000317,中海惠利债券A,低风险,80046614
000316,中海瑞利六个月定期开放债券,中低风险,80046614
000318,中海惠利债券B,低风险,80046614
000319,泰达淘利债券A,中低风险,80000238
000320,泰达淘利债券C,中低风险,80000238
000326,南方中小盘成长股票,高风险,80000220
000327,南方新蓝筹混合,中高风险,80000220
000328,上投转型动力混合,中高风险,80050229
000330,汇添富现金宝货币,低风险,80053708
000331,中加货币A,低风险,80372525
000332,中加货币C,低风险,80372525
000333,长城稳固债券A,中低风险,80000239
000334,长城稳固债券C,中低风险,80000239
000336,农银研究精选混合,中高风险,80092233
000339,长城医疗保健股票,中高风险,80000239
000341,嘉实新兴市场C2,低风险,80000223
000342,嘉实新兴市场A1(QDII),低风险,80000223
000354,长盛城镇化主题混合,中高风险,80000227
000355,南方丰元信用增强债券A,中低风险,80000220
000356,南方丰元信用增强债券C,中低风险,80000220
000362,国泰聚信价值优势灵活配置混合A,中高风险,80000224
000361,信诚年年有余定期开放债券B,中低风险,80066470
000363,国泰聚信价值优势灵活配置混合C,中高风险,80000224
000360,信诚年年有余定期开放债券A,中低风险,80066470
000366,汇添富通货币A,低风险,80053708
000367,国泰安康定期支付混合A,中等风险,80000224
000368,汇添富安中指数,高风险,80053708
000373,华安中证细分医药ETF联接A,高风险,80000228
000377,上投双债增利债券A,中低风险,80050229
000376,华安中证细分医药ETF联接C,高风险,80000228
000378,上投双债增利债券C,中低风险,80050229
000380,景顺长城景益货币A,低风险,80000251
000381,景顺长城景益货币B,低风险,80000251
000387,泰达宏利瑞利债券A,低风险,80000238
000388,泰达宏利瑞利债券B,低风险,80000238
000391,招商红利贵族人民币QDII,高风险,80036782
000390,华商优势行业混合,中高风险,80053204
000396,汇添富安心中国债C,中低风险,80053708
000395,汇添富安心中国债A,中低风险,80053708
000400,中融增鑫定期债券A,中低风险,80329448
000401,中融增鑫定期债券C,中低风险,80329448
000402,工银纯债债券A,低风险,80064225
000403,工银纯债债券B,低风险,80064225
000405,信诚月月定期支付债券,中低风险,80066470
000404,易方达新兴成长混合,中高风险,80000229
000406,汇添富双利增强债券A,中低风险,80053708
000407,汇添富双利增强债券C,中低风险,80053708
000409,鹏华环保产业股票,高风险,80000230
000411,景顺长城优质成长股票,高风险,80000251
000415,大摩添利18个月开放债券A,中低风险,80036797
000414,嘉实绝对收益策略定期混合,中高风险,80000223
000416,大摩添利18个月开放债券C,中低风险,80036797
000419,大摩优质信价纯债A,中低风险,80036797
000418,景顺长城成长之星股票,高风险,80000251
000421,华泰柏瑞丰汇债券A,中低风险,80055334
000420,大摩优质信价纯债C,中低风险,80036797
000422,华泰柏瑞丰汇债券C,中低风险,80055334
000423,前海开源事件驱动混合,中高风险,80280038
000424,长盛添利宝货币A,低风险,80000227
000425,长盛添利宝货币B,低风险,80000227
000426,大成信用增利一年债券A,中低风险,80000225
000427,大成信用增利一年债券C,中低风险,80000225
000431,鹏华品牌传承混合,中高风险,80000230
000433,安信鑫发优选混合,中高风险,80163340
000435,建信稳定添利债券A,中低风险,80065990
000439,国金鑫盈货币,低风险,80102419
000452,南方医药保健灵活配置混合,中高风险,80000220
000457,上投核心成长股票,高风险,80050229
000462,农银主题轮动混合,中高风险,80092233
000463,华商双债丰利债券A,中低风险,80053204
000469,富国目标齐利一年期债券,中低风险,80000221
000464,嘉实活期宝货币,低风险,80000223
000465,景顺长城鑫月薪定期支付债券,中低风险,80000251
000471,富国城镇发展股票,高风险,80000221
000478,建信中证500指数增强,高风险,80065990
000481,华商双债丰利债券C,中低风险,80053204
000485,嘉实1个月理财债券A,中低风险,80000223
000487,嘉实3个月理财债券A,低风险,80000223
000486,嘉实1个月理财债券E,低风险,80000223
000488,嘉实3个月理财债券E,低风险,80000223
000497,财通纯债债券,低风险,80161341
000504,中信建投稳信一年债券C,低风险,80376547
000508,泰达宏利养老混合B,中等风险,80000238
000503,中信建投稳信一年债券A,低风险,80376547
000507,泰达宏利宏达混合A,中等风险,80000238
000510,诺安永鑫定开债券,低风险,80049689
000511,国泰国策驱动灵活配置混合A,中高风险,80000224
000512,国泰沪深300增强指数A,高风险,80000224
000513,富国高端制造行业股票,高风险,80000221
000524,上投民生需求股票,高风险,80050229
000526,国泰浓益灵活配置混合A,中高风险,80000224
000527,南方新优享灵活配置混合,中高风险,80000220
000530,招商丰盛增长混合,中高风险,80036782
000532,景顺长城优势企业混合,中高风险,80000251
000534,长盛高端装备混合,中高风险,80000227
000536,前海开源可转债债券,中低风险,80280038
000535,长盛航天海工混合,中高风险,80000227
000538,诺安优势混合,中高风险,80049689
000541,华商创新成长混合,中高风险,80053204
000545,中邮核心竞争力混合,中高风险,80075936
000547,建信健康民生混合,中高风险,80065990
000549,华安大国新经济股票,高风险,80000228
000551,信诚幸福消费混合,中高风险,80066470
000552,中加纯债一年债券A,低风险,80372525
000553,中加纯债一年债券C,低风险,80372525
000554,中国梦灵活配置混合,中高风险,80000220
000559,诺安天天宝货币A,低风险,80049689
000560,诺安天天宝货币E,低风险,80049689
000561,南方启元债券A,低风险,80000220
000562,南方启元债券C,低风险,80000220
000563,南方通利债券A,中低风险,80000220
000564,南方通利债券C,中低风险,80000220
000566,华泰柏瑞创新升级,中高风险,80055334
000571,中邮双动力混合,中等风险,80075936
000573,天弘通利混合,中高风险,80041198
000574,宝盈新价值混合,中高风险,80000236
000576,中邮货币A,低风险,80075936
000577,安信价值精选股票,高风险,80163340
000580,中邮货币B,低风险,80075936
000581,嘉实活钱包A货币,低风险,80000223
000585,嘉实对冲套利定期混合,中高风险,80000223
000584,新华鑫益灵活配置混合,中高风险,80000249
000586,景顺中小板创业板精选股票,高风险,80000251
000587,大成灵活配置混合,中高风险,80000225
000588,招商招钱宝货币A,低风险,80036782
000590,华安新活力混合,中高风险,80000228
000592,建信改革红利股票,高风险,80065990
000594,大摩进取优选股票,高风险,80036797
000595,嘉实泰和混合,中高风险,80000223
000596,前海开源中证军工指数,高风险,80280038
000597,中海积极收益混合,中高风险,80046614
000598,长盛生态环境混合,中高风险,80000227
000601,华宝兴业创新混合,中高风险,80000250
000603,易方达创新驱动混合,中高风险,80000229
000609,华商新量化混合,中高风险,80053204
000612,华宝兴业生态混合,中高风险,80000250
000614,华安德国30(DAX)ETF联接(QDII),高风险,80000228
000615,长城工资宝货币A,低风险,80000239
000616,上投优信增利债券A,低风险,80050229
000617,上投优信增利债券C,低风险,80050229
000628,大成高新技术产业股票,高风险,80000225
000634,富国天盛灵活配置混合,中高风险,80000221
000639,宝盈祥瑞混合,中等风险,80000236
000644,招商招金宝货币A,低风险,80036782
000647,易方达财富快线货币A,低风险,80000229
000648,易方达财富快线货币B,低风险,80000229
000649,长城久鑫混合,中等风险,80000239
000651,招商招金宝货币B,低风险,80036782
000652,博时裕隆混合,中高风险,80000226
000654,华商新锐产业混合,中高风险,80053204
000656,前海开源沪深300指数,高风险,80280038
000667,工银绝对收益混合A,中高风险,80064225
000672,工银绝对收益混合B,中高风险,80064225
000676,中海惠祥债券B,中低风险,80046614
000675,中海惠祥债券A,低风险,80046614
000679,招商丰利混合,中高风险,80036782
000684,长盛养老健康混合,中高风险,80000227
000688,景顺长城研究精选股票,高风险,80000251
000690,前海开源大海洋混合,中高风险,80280038
000689,前海开源新经济混合,中高风险,80280038
000692,汇添富双利债券C,低风险,80053708
000695,大成景益平稳收益混合,中高风险,80000225
000696,汇添富环保行业股票,高风险,80053708
000686,建信嘉薪宝货币A,低风险,80065990
000697,汇添富移动互联股票,高风险,80053708
000698,宝盈科技30混合,中高风险,80000236
000700,泰达宏利货币B,低风险,80000238
000701,景顺长城景丰货币A,低风险,80000251
000704,易方达天天增利货币A,低风险,80000229
000705,易方达天天增利货币B,低风险,80000229
000707,景顺长城景丰货币B,低风险,80000251
000708,华安安享混合,中高风险,80000228
000709,华安汇财通货币,低风险,80000228
000711,嘉实医疗保健股票,高风险,80000223
000714,诺安稳健回报混合,中高风险,80049689
000706,中邮多策略混合,中高风险,80075936
000720,南方稳利1年定期开放债券C,中低风险,80000220
000723,建信稳定添利债券C,中低风险,80065990
000724,大成添利宝货币A,低风险,80000225
000725,大成添利宝货币B,低风险,80000225
000728,工银目标收益一年定期开放债券,中低风险,80064225
000729,建信中小盘先锋股票,高风险,80065990
000730,博时现金宝货币A类,低风险,80000226
000737,诺安聚利债券C,中低风险,80049689
000736,诺安聚利债券A,中低风险,80049689
000738,中信建投货币,低风险,80376547
000742,国泰新经济灵活配置混合,中高风险,80000224
000746,招商行业精选股票,高风险,80036782
000749,国金鑫安保本混合,中等风险,80102419
000752,博时优势收益信用债债券,中低风险,80000226
000751,嘉实新兴产业股票,高风险,80000223
000753,华宝兴业量化对冲混合A,中高风险,80000250
000754,华宝兴业量化对冲混合C,中高风险,80000250
000756,建信潜力新蓝筹股票,高风险,80065990
000758,招商招钱宝货币C,低风险,80036782
000759,平安财富宝货币,低风险,80168726
000760,工银财富货币A,低风险,80064225
000761,国富健康优质生活股票,高风险,80044515
000762,汇添富绝对收益混合,中等风险,80053708
000763,工银新财富灵活配置混合,中高风险,80064225
000765,上投岁岁盈定开债C,低风险,80050229
000766,上投岁岁盈定开债D,低风险,80050229
000768,长城久盈纯债,中低风险,80000239
000769,长城久盈债券A,中低风险,80000239
000770,长城久盈债券B,中低风险,80000239
000772,景顺长城中国回报混合,中高风险,80000251
000771,诺安聚鑫宝货币A,低风险,80049689
000778,鹏华先进制造股票,高风险,80000230
000780,鹏华医疗保健股票,高风险,80000230
000788,前海开源中国成长混合,中高风险,80280038
000789,易方达龙宝货币A,低风险,80000229
000790,易方达龙宝货币B,低风险,80000229
000792,招商定期宝六个月,中低风险,80036782
000793,工银高端制造股票,高风险,80064225
000794,宝盈睿丰创新混合A,中高风险,80000236
000796,宝盈睿丰创新混合C,中高风险,80000236
000800,华商未来主题混合,中高风险,80053204
000803,工银研究精选股票,高风险,80064225
000804,中信建投稳利混合A,中等风险,80376547
000809,招商招利一个月理财B,低风险,80036782
000810,富国收益增强债券A,中低风险,80000221
000812,富国收益增强债券C,中低风险,80000221
000816,南方理财金货币ETFA,低风险,80000220
000828,泰达宏利转型机遇股票,高风险,80000238
000831,工银医疗保健股票,高风险,80064225
000839,上投纯债丰利债券A,中低风险,80050229
000834,大成纳斯达克100指数(QDII),高风险,80000225
000840,上投纯债丰利债券C,中低风险,80050229
000843,富国新回报灵活混合C,中高风险,80000221
000844,南方绝对收益混合,中高风险,80000220
000846,中融货币C,低风险,80329448
000847,中融货币A,低风险,80329448
000854,鹏华养老产业股票,高风险,80000230
000855,上投天添盈货币A,低风险,80050229
000856,上投天天盈货币B,低风险,80050229
000866,华宝兴业制造股票,高风险,80000250
000865,大成景利混合,中高风险,80000225
000867,华宝品质生活股票,高风险,80000250
000870,嘉实新收益混合,中高风险,80000223
000873,华安现金宝货币A,低风险,80000228
000874,华安现金宝货币B,低风险,80000228
000875,建信稳定得利债券A,中低风险,80065990
000876,建信稳定得利债券C,中低风险,80065990
000877,华泰柏瑞量化优选混合,中等风险,80055334
000879,中海医药混合C,中高风险,80046614
000880,富国研究精选混合,中等风险,80000221
000878,中海医药混合A,中高风险,80046614
000887,上投稳进回报混合,中高风险,80050229
000889,上投纯债添利债券A,中低风险,80050229
000891,博时现金宝货币B,低风险,80000226
000890,上投纯债添利债券C,中低风险,80050229
000893,工银创新动力股票,高风险,80064225
000892,九泰天宝灵活配置混合,中高风险,80461118
000903,新华活期添利货币A,低风险,80000249
000908,农银红利日结货币B,低风险,80092233
000907,农银红利日结货币A,低风险,80092233
000914,中加纯债债券,中低风险,80372525
000913,农银医疗保健股票,高风险,80092233
000916,前海开源股息率100强股票,高风险,80280038
000915,中加纯债分级债券B,中低风险,80372525
000917,嘉实机构快线货币A,低风险,80000223
000919,嘉实机构快线货币C,低风险,80000223
000918,嘉实机构快线货币B,低风险,80000223
000924,宝盈先进制造混合,中高风险,80000236
000926,中信建投睿信,中高风险,80376547
000925,汇添富外延增长股票,高风险,80053708
000928,中融国企改革混合,中高风险,80329448
000932,前海开源睿远稳健增利A,中高风险,80280038
000933,前海开源睿远稳健增利C,中高风险,80280038
000937,华商稳固添利债券A,低风险,80053204
000936,博时产业新动力混合A,中高风险,80000226
000938,华商稳固添利债券C,低风险,80053204
000940,富国中小盘精选混合,中高风险,80000221
000943,工银中高等级信用债债券A,中低风险,80064225
000944,工银中高等级信用债债券B,中低风险,80064225
000945,华夏医疗健康混合A,中高风险,80000222
000946,华夏医疗健康混合C,中高风险,80000222
000947,德邦纯债债券A,低风险,80175511
000948,华夏沪港通恒生ETF联接A,高风险,80000222
000950,易方达沪深300非银ETF联接,高风险,80000229
000953,国泰睿吉灵活配置混合A,中高风险,80000224
000954,国泰睿吉灵活配置混合C,中高风险,80000224
000955,南方产业活力股票,高风险,80000220
000960,招商医药股票,高风险,80036782
000961,天弘沪深300ETF联接A,高风险,80041198
000962,天弘中证500ETF联接A,高风险,80041198
000966,中邮核心科技创新混合,中高风险,80075936
000969,前海开源大安全混合,中高风险,80280038
000967,华泰柏瑞创新动力,中高风险,80055334
000971,诺安新经济股票,高风险,80049689
000973,新华增盈回报债券,中低风险,80000249
000974,安信消费医药股票,高风险,80163340
000976,长城新兴产业混合,中高风险,80000239
000975,华夏MSCI中国A股国际通ETF联接A,高风险,80000222
000977,长城环保混合,中高风险,80000239
000978,景顺长城量化精选股票,高风险,80000251
000979,景顺沪港深股票,高风险,80000251
000980,汇添富通货币B,低风险,80053708
000985,嘉实逆向策略股票,高风险,80000223
000988,嘉实全球互联网股票-人民币,高风险,80000223
000991,工银战略转型股票,高风险,80064225
000993,华宝稳健回报混合,中高风险,80000250
000998,南方双元债券C,低风险,80000220
000997,南方双元债券A,低风险,80000220
001000,中欧明睿新起点混合,中高风险,80065113
001001,华夏债券A,中低风险,80000222
001004,新华稳健回报混合,中高风险,80000249
001003,华夏债券C,中低风险,80000222
001008,工银国企改革股票,高风险,80064225
001005,中海合鑫混合,中高风险,80046614
001009,上投安全战略股票,高风险,80050229
001011,华夏希望债券A,中低风险,80000222
001014,中融融安保本混合,中高风险,80329448
001013,华夏希望债券C,中低风险,80000222
001015,华夏沪深300指数增强A,高风险,80000222
001016,华夏沪深300指数增强C,高风险,80000222
001017,泰达宏利改革动力混合,中高风险,80000238
001018,易方达新经济混合,中高风险,80000229
001020,诺安裕鑫两年定期开放债券,低风险,80049689
001021,华夏亚债中国债券指数A,低风险,80000222
001023,华夏亚债中国债券指数C,低风险,80000222
001027,前海开源中证大农业增强,高风险,80280038
001028,华安物联网主题股票,高风险,80000228
001030,天弘云端生活优选混合,中高风险,80041198
001031,华夏安康优选债券A,中低风险,80000222
001033,华夏安康优选债券C,中低风险,80000222
001036,嘉实企业变革股票,高风险,80000223
001039,嘉实先进制造股票,高风险,80000223
001040,新华策略精选股票,高风险,80000249
001042,华夏领先股票,高风险,80000222
001043,工银美丽城镇股票,高风险,80064225
001044,嘉实新消费股票,高风险,80000223
001045,华夏可转债增强债券A,中低风险,80000222
001048,富国新兴产业股票,高风险,80000221
001050,汇添富成长多因子股票,高风险,80053708
001051,华夏上证50ETF联接A,高风险,80000222
001054,工银新金融股票,高风险,80064225
001052,华夏中证500ETF联接A,高风险,80000222
001053,南方创新经济混合,中高风险,80000220
001055,博时产业债纯债债券A,低风险,80000226
001060,前海开源高端装备制造混合,中高风险,80280038
001061,华夏海外收益债券A(QDII),中等风险,80000222
001063,华夏海外收益债券C(QDII),中等风险,80000222
001069,华泰柏瑞消费成长,中高风险,80055334
001073,华泰柏瑞绝对收益,中高风险,80055334
001071,华安媒体互联网混合,中高风险,80000228
001070,建信信息产业股票,高风险,80065990
001074,华泰柏瑞量化驱动混合,中高风险,80055334
001072,华安智能装备主题股票,高风险,80000228
001076,易方达改革红利混合,中高风险,80000229
001075,宝盈转型动力混合,中高风险,80000236
001077,华夏现金宝货币A,低风险,80000222
001078,华夏现金宝货币B,低风险,80000222
001088,华宝国策导向混合,中高风险,80000250
001097,华泰柏瑞积极优选股票,高风险,80055334
001102,前海开源国家比较优势混合,中高风险,80280038
001103,前海开源工业革命4.0混合,中高风险,80280038
001104,华安新丝路主题股票,高风险,80000228
001106,华商健康生活混合,中高风险,80053204
001113,南方大数据100指数A,中高风险,80000220
001118,华宝事件驱动混合,中高风险,80000250
001125,博时互联网主题灵活配置混合,中高风险,80000226
001126,上投卓越制造股票,高风险,80050229
001128,宝盈新兴产业混合,中高风险,80000236
001139,华安新动力灵活配置混合,中高风险,80000228
001140,工银总回报灵活配置混合,中高风险,80064225
001142,泰达宏利创盈混合B,中高风险,80000238
001143,华商量化进取混合,中高风险,80053204
001144,大成互联网思维混合,中高风险,80000225
001141,泰达宏利创盈混合A,中高风险,80000238
001148,申万菱信多策略灵活配置混合A,中高风险,80045188
001156,申万菱信新能源汽车主题混合,中高风险,80045188
001158,工银新材料新能源股票,高风险,80064225
001159,大成景秀灵活配置混合A,中高风险,80000225
001162,前海开源优势蓝筹股票A,高风险,80280038
001166,建信环保产业股票,高风险,80065990
001167,金鹰科技创新股票,高风险,80000245
001170,泰达宏利复兴混合,中高风险,80000238
001171,工银养老产业股票,高风险,80064225
001173,中欧瑾和灵活配置混合A,中高风险,80065113
001174,中欧瑾和灵活配置混合C,中高风险,80065113
001175,山西证券日日添利货币A,低风险,80000080
001176,山西证券日日添利货币B,低风险,80000080
001178,前海开源再融资股票,高风险,80280038
001179,德邦大健康灵活配置混合,中高风险,80175511
001181,南方改革机遇混合,中高风险,80000220
001183,南方利淘混合A,中高风险,80000220
001184,易方达新常态灵活配置混合,中高风险,80000229
001185,安信动态策略混合,中高风险,80163340
001186,富国文体健康股票,高风险,80000221
001192,上投整合驱动混合,中高风险,80050229
001195,工银农业产业股票,高风险,80064225
001197,长盛转型升级混合,中高风险,80000227
001199,创金合信聚利债券A,中低风险,80461121
001200,创金合信聚利债券C,中低风险,80461121
001201,申万菱信安鑫回报混合A,中高风险,80045188
001205,建信稳健回报灵活配置混合,中高风险,80065990
001208,诺安低碳经济股票,高风险,80049689
001209,前海开源一带一路混合,中高风险,80280038
001210,天弘互联网混合,中高风险,80041198
001214,华泰柏瑞500联接,高风险,80055334
001215,博时沪港深优质企业混合A,中高风险,80000226
001219,上投动态多因子策略混合,中高风险,80050229
001222,鹏华外延成长混合,中高风险,80000230
001224,中邮新思路混合,中高风险,80075936
001225,中邮趋势精选混合,中高风险,80075936
001227,中邮信息产业混合,中高风险,80075936
001229,德邦福鑫灵活配置混合A,中高风险,80175511
001236,博时丝路主题股票A,高风险,80000226
001237,博时上证50ETF联接A,高风险,80000226
001244,华泰柏瑞量化智慧混合,中高风险,80055334
